varname,varlabel,vartype,keep,is_factor,discretize,brr,round,type,restricted,reserve
W2W1PAR166,W2 BRR student household longitudinal weight for replicate 166,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR167,W2 BRR student household longitudinal weight for replicate 167,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR168,W2 BRR student household longitudinal weight for replicate 168,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR169,W2 BRR student household longitudinal weight for replicate 169,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR170,W2 BRR student household longitudinal weight for replicate 170,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR171,W2 BRR student household longitudinal weight for replicate 171,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR172,W2 BRR student household longitudinal weight for replicate 172,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR173,W2 BRR student household longitudinal weight for replicate 173,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR174,W2 BRR student household longitudinal weight for replicate 174,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR175,W2 BRR student household longitudinal weight for replicate 175,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR176,W2 BRR student household longitudinal weight for replicate 176,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR177,W2 BRR student household longitudinal weight for replicate 177,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR178,W2 BRR student household longitudinal weight for replicate 178,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR179,W2 BRR student household longitudinal weight for replicate 179,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR180,W2 BRR student household longitudinal weight for replicate 180,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR181,W2 BRR student household longitudinal weight for replicate 181,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR182,W2 BRR student household longitudinal weight for replicate 182,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR183,W2 BRR student household longitudinal weight for replicate 183,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR184,W2 BRR student household longitudinal weight for replicate 184,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR185,W2 BRR student household longitudinal weight for replicate 185,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR186,W2 BRR student household longitudinal weight for replicate 186,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR187,W2 BRR student household longitudinal weight for replicate 187,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR188,W2 BRR student household longitudinal weight for replicate 188,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR189,W2 BRR student household longitudinal weight for replicate 189,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR190,W2 BRR student household longitudinal weight for replicate 190,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR191,W2 BRR student household longitudinal weight for replicate 191,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR192,W2 BRR student household longitudinal weight for replicate 192,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR193,W2 BRR student household longitudinal weight for replicate 193,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR194,W2 BRR student household longitudinal weight for replicate 194,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR195,W2 BRR student household longitudinal weight for replicate 195,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR196,W2 BRR student household longitudinal weight for replicate 196,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR197,W2 BRR student household longitudinal weight for replicate 197,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR198,W2 BRR student household longitudinal weight for replicate 198,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR199,W2 BRR student household longitudinal weight for replicate 199,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W2W1PAR200,W2 BRR student household longitudinal weight for replicate 200,F1 student level BRR weights,0,0,0,1,F1,W2,0,
W3STUDENT001,W3 W3STUDENT BRR Weight for Replicate 1,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT002,W3 W3STUDENT BRR Weight for Replicate 2,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT003,W3 W3STUDENT BRR Weight for Replicate 3,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT004,W3 W3STUDENT BRR Weight for Replicate 4,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT005,W3 W3STUDENT BRR Weight for Replicate 5,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT006,W3 W3STUDENT BRR Weight for Replicate 6,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT007,W3 W3STUDENT BRR Weight for Replicate 7,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT008,W3 W3STUDENT BRR Weight for Replicate 8,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT009,W3 W3STUDENT BRR Weight for Replicate 9,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT010,W3 W3STUDENT BRR Weight for Replicate 10,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT011,W3 W3STUDENT BRR Weight for Replicate 11,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT012,W3 W3STUDENT BRR Weight for Replicate 12,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT013,W3 W3STUDENT BRR Weight for Replicate 13,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT014,W3 W3STUDENT BRR Weight for Replicate 14,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT015,W3 W3STUDENT BRR Weight for Replicate 15,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT016,W3 W3STUDENT BRR Weight for Replicate 16,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT017,W3 W3STUDENT BRR Weight for Replicate 17,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT018,W3 W3STUDENT BRR Weight for Replicate 18,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT019,W3 W3STUDENT BRR Weight for Replicate 19,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT020,W3 W3STUDENT BRR Weight for Replicate 20,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT021,W3 W3STUDENT BRR Weight for Replicate 21,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT022,W3 W3STUDENT BRR Weight for Replicate 22,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT023,W3 W3STUDENT BRR Weight for Replicate 23,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT024,W3 W3STUDENT BRR Weight for Replicate 24,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT025,W3 W3STUDENT BRR Weight for Replicate 25,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT026,W3 W3STUDENT BRR Weight for Replicate 26,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT027,W3 W3STUDENT BRR Weight for Replicate 27,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT028,W3 W3STUDENT BRR Weight for Replicate 28,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT029,W3 W3STUDENT BRR Weight for Replicate 29,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT030,W3 W3STUDENT BRR Weight for Replicate 30,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT031,W3 W3STUDENT BRR Weight for Replicate 31,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT032,W3 W3STUDENT BRR Weight for Replicate 32,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT033,W3 W3STUDENT BRR Weight for Replicate 33,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT034,W3 W3STUDENT BRR Weight for Replicate 34,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT035,W3 W3STUDENT BRR Weight for Replicate 35,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT036,W3 W3STUDENT BRR Weight for Replicate 36,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT037,W3 W3STUDENT BRR Weight for Replicate 37,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT038,W3 W3STUDENT BRR Weight for Replicate 38,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT039,W3 W3STUDENT BRR Weight for Replicate 39,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT040,W3 W3STUDENT BRR Weight for Replicate 40,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT041,W3 W3STUDENT BRR Weight for Replicate 41,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT042,W3 W3STUDENT BRR Weight for Replicate 42,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT043,W3 W3STUDENT BRR Weight for Replicate 43,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT044,W3 W3STUDENT BRR Weight for Replicate 44,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT045,W3 W3STUDENT BRR Weight for Replicate 45,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT046,W3 W3STUDENT BRR Weight for Replicate 46,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT047,W3 W3STUDENT BRR Weight for Replicate 47,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT048,W3 W3STUDENT BRR Weight for Replicate 48,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT049,W3 W3STUDENT BRR Weight for Replicate 49,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT050,W3 W3STUDENT BRR Weight for Replicate 50,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT051,W3 W3STUDENT BRR Weight for Replicate 51,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT052,W3 W3STUDENT BRR Weight for Replicate 52,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT053,W3 W3STUDENT BRR Weight for Replicate 53,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT054,W3 W3STUDENT BRR Weight for Replicate 54,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT055,W3 W3STUDENT BRR Weight for Replicate 55,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT056,W3 W3STUDENT BRR Weight for Replicate 56,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT057,W3 W3STUDENT BRR Weight for Replicate 57,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT058,W3 W3STUDENT BRR Weight for Replicate 58,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT059,W3 W3STUDENT BRR Weight for Replicate 59,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT060,W3 W3STUDENT BRR Weight for Replicate 60,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT061,W3 W3STUDENT BRR Weight for Replicate 61,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT062,W3 W3STUDENT BRR Weight for Replicate 62,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT063,W3 W3STUDENT BRR Weight for Replicate 63,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT064,W3 W3STUDENT BRR Weight for Replicate 64,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT065,W3 W3STUDENT BRR Weight for Replicate 65,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT066,W3 W3STUDENT BRR Weight for Replicate 66,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT067,W3 W3STUDENT BRR Weight for Replicate 67,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT068,W3 W3STUDENT BRR Weight for Replicate 68,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT069,W3 W3STUDENT BRR Weight for Replicate 69,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT070,W3 W3STUDENT BRR Weight for Replicate 70,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT071,W3 W3STUDENT BRR Weight for Replicate 71,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT072,W3 W3STUDENT BRR Weight for Replicate 72,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT073,W3 W3STUDENT BRR Weight for Replicate 73,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT074,W3 W3STUDENT BRR Weight for Replicate 74,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT075,W3 W3STUDENT BRR Weight for Replicate 75,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT076,W3 W3STUDENT BRR Weight for Replicate 76,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT077,W3 W3STUDENT BRR Weight for Replicate 77,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT078,W3 W3STUDENT BRR Weight for Replicate 78,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT079,W3 W3STUDENT BRR Weight for Replicate 79,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT080,W3 W3STUDENT BRR Weight for Replicate 80,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT081,W3 W3STUDENT BRR Weight for Replicate 81,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT082,W3 W3STUDENT BRR Weight for Replicate 82,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT083,W3 W3STUDENT BRR Weight for Replicate 83,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT084,W3 W3STUDENT BRR Weight for Replicate 84,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT085,W3 W3STUDENT BRR Weight for Replicate 85,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT086,W3 W3STUDENT BRR Weight for Replicate 86,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT087,W3 W3STUDENT BRR Weight for Replicate 87,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT088,W3 W3STUDENT BRR Weight for Replicate 88,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT089,W3 W3STUDENT BRR Weight for Replicate 89,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT090,W3 W3STUDENT BRR Weight for Replicate 90,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT091,W3 W3STUDENT BRR Weight for Replicate 91,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT092,W3 W3STUDENT BRR Weight for Replicate 92,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT093,W3 W3STUDENT BRR Weight for Replicate 93,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT094,W3 W3STUDENT BRR Weight for Replicate 94,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT095,W3 W3STUDENT BRR Weight for Replicate 95,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT096,W3 W3STUDENT BRR Weight for Replicate 96,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT097,W3 W3STUDENT BRR Weight for Replicate 97,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT098,W3 W3STUDENT BRR Weight for Replicate 98,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT099,W3 W3STUDENT BRR Weight for Replicate 99,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT100,W3 W3STUDENT BRR Weight for Replicate 100,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT101,W3 W3STUDENT BRR Weight for Replicate 101,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT102,W3 W3STUDENT BRR Weight for Replicate 102,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT103,W3 W3STUDENT BRR Weight for Replicate 103,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT104,W3 W3STUDENT BRR Weight for Replicate 104,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT105,W3 W3STUDENT BRR Weight for Replicate 105,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT106,W3 W3STUDENT BRR Weight for Replicate 106,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT107,W3 W3STUDENT BRR Weight for Replicate 107,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT108,W3 W3STUDENT BRR Weight for Replicate 108,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT109,W3 W3STUDENT BRR Weight for Replicate 109,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT110,W3 W3STUDENT BRR Weight for Replicate 110,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT111,W3 W3STUDENT BRR Weight for Replicate 111,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT112,W3 W3STUDENT BRR Weight for Replicate 112,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT113,W3 W3STUDENT BRR Weight for Replicate 113,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT114,W3 W3STUDENT BRR Weight for Replicate 114,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT115,W3 W3STUDENT BRR Weight for Replicate 115,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT116,W3 W3STUDENT BRR Weight for Replicate 116,U13 student level BRR weights,0,0,0,1,U13,W3,0,
W3STUDENT117,W3 W3STUDENT BRR Weight for Replicate 117,U13 student level BRR weights,0,0,0,1,U13,W3,0,
